TRP,x,y,version,entry_id,timestamp,reader_initials,surveyor_n,volume,page,year,state,hubtack_co,baseline,meridian,township,townshipdi,rangenum,rangedir,sectiona,sectionb,interiorse,interiordi,refcorner,traveldir,secondpass,chains,typecorner,cornerid,species,speciescode,verbatim,L1_tree1,L3_tree1,diameter,bearing,degrees,bearingdir,chainstree,species2,speciescode2,verbatim2,L1_tree2,L3_tree2,diameter2,bearing2,degrees2,bearingd_1,chainstree2,species3,speciescode3,verbatim3,L1_tree3,L3_tree3,diameter3,bearing3,degrees3,bearingd_2,chainstree3,species4,speciescode4,verbatim4,L1_tree4,L3_tree4,diameter4,bearing4,degrees4,bearingd_3,chainstree4,ecotype,ecotypenot,ecotype2,ecotypen_1,ecotype3,ecotypen_2,water,nodata,notree,feature,featurenot,timbernote,understory,landnotes,landnotesv,generalnot,recheck,reason,fixed
36N13E3,628333.0472,570953.4876,2.1,11254,NA,Jody Peters,John Walls,252,NA,1821,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,540500,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,post in mound,NA,NA,NA
36N13E3,628365.0636,565749.3567,2.1,11310,NA,Jody Peters,John A. Clark,364,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,540200,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,post in mound,NA,NA,NA
36N13E3,628391.2569,572576.1888,2.1,11262,NA,Jody Peters,John Walls,252,NA,1821,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,540600,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,post in mound,NA,NA,NA
36N13E3,628436.4448,567369.6538,2.1,11309,NA,Jody Peters,John A. Clark,364,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,540300,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,post in mound,NA,NA,NA
36N13E3,628508.4364,568978.1373,2.1,11321,NA,Jody Peters,John A. Clark,364,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,540400,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,set a stone for the corner. The survey went east and west between 14 and 23 and hit 40 chains before getting to the Indian boundary going both ways.,NA,NA,NA
36N13E3,629084.9465,564100.0639,2.1,11285,NA,Jody Peters,John A. Clark,363,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600100,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,marsh,NA,post in mound,NA,NA,NA
36N13E3,629130.9788,564904.9008,2.1,11313,NA,Jody Peters,John A. Clark,364,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600140,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,post in mound,NA,NA,NA
36N13E3,629131.8799,570118.5592,2.1,11281,NA,Jody Peters,John Walls,252,NA,1821,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600440,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,,NA,post in mound. The survey went north and south between 13 and 14 and hit 40 chains before getting to the Indian boundary going both ways. Checked and Updated AP 10-30-21,NA,NA,NA
36N13E3,629140.8873,570923.5424,2.1,11252,NA,Jody Peters,John Walls,252,NA,1821,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600500,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,post in mound,NA,NA,NA
36N13E3,629171.3068,571745.0198,2.1,11253,NA,Jody Peters,John Walls,252,NA,1821,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600540,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,post in mound,NA,NA,NA
36N13E3,629177.0112,565709.7443,2.1,11307,NA,Jody Peters,John A. Clark,364,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600200,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,post in mound,NA,NA,NA
36N13E3,629200.3175,572552.5931,2.1,11251,NA,Jody Peters,John Walls,252,NA,1821,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600600,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,post in mound,NA,NA,NA
36N13E3,629210.7302,566520.4197,2.1,11308,NA,Jody Peters,John A. Clark,364,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600240,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,post in mound,NA,NA,NA
36N13E3,629218.0782,573359.2711,2.1,11256,NA,Jody Peters,John Walls,252,NA,1821,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600640,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,post in mound,NA,NA,NA
36N13E3,629282.9734,568132.0614,2.1,11327,NA,Jody Peters,John A. Clark,364,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600340,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,post in mound,NA,NA,NA
36N13E3,629321.4964,568933.0276,2.1,11317,NA,Jody Peters,John A. Clark,364,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600400,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,post in mound,NA,NA,NA
36N13E3,629362.8647,569729.9568,2.1,11319,NA,Jody Peters,John A. Clark,364,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600440,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,post in mound. The survey went north and south between 13 and 14 and hit 40 chains before getting to the Indian boundary going both ways.,NA,NA,NA
36N13E3,629893.6936,564058.4699,2.1,11305,NA,Jody Peters,John A. Clark,363,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640100,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,post in mound,NA,NA,NA
36N13E3,629977.157,565662.3566,2.1,11326,NA,Jody Peters,John A. Clark,364,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640200,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,post in mound,NA,NA,NA
36N13E3,630020.6359,572525.2784,2.1,11255,NA,Jody Peters,John Walls,252,NA,1821,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640600,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,post in mound,NA,NA,NA
36N13E3,630054.3132,567280.3735,2.1,11325,NA,Jody Peters,John A. Clark,364,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640300,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,post in mound,NA,NA,NA
36N13E3,630138.0866,568886.2526,2.1,11320,NA,Jody Peters,John A. Clark,364,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640400,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,post in mound,NA,NA,NA
36N13E3,630739.8759,564816.0148,2.1,11314,NA,Jody Peters,John A. Clark,363,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,700140,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,post in mound,NA,NA,NA
36N13E3,630777.3086,565615.0645,2.1,11311,NA,Jody Peters,John A. Clark,363,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,700200,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,post in mound,NA,NA,NA
36N13E3,630794.7757,571690.2198,2.1,11279,NA,Jody Peters,John Walls,239,NA,1821,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,700540,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,,NA,post in mound. The survey went north and south on the east side of section 12 and hit 40 chains before getting to the Indian boundary going both ways.,NA,NA,NA
36N13E3,630825.4264,572500.2178,2.1,11270,NA,Jody Peters,John Walls,239,NA,1821,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,700600,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,post in mound,NA,NA,NA
36N13E3,630836.2942,573311.5559,2.1,11271,NA,Jody Peters,John Walls,239,NA,1821,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,700640,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,post in mound,NA,NA,NA
36N13E3,630864.181,567229.7429,2.1,11324,NA,Jody Peters,John A. Clark,363,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,700300,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,post in mound,NA,NA,NA
36N13E3,630903.131,568034.6558,2.1,11328,NA,Jody Peters,John A. Clark,363,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,700340,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,post in mound,NA,NA,NA
36N13E3,630942.0827,568839.5772,2.1,11318,NA,Jody Peters,John A. Clark,363,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,700400,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,post in mound,NA,NA,NA
36N13E3,630979.3919,569649.2262,2.1,11294,NA,Jody Peters,John A. Clark,363,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,700440,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,marsh,NA,set a stone for the corner,NA,NA,NA
36N13E3,631016.7032,570458.8826,2.1,11292,NA,Jody Peters,John A. Clark,363,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,700500,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,marsh,NA,set a stone for the corner,NA,NA,NA
36N13E3,631054.6491,571128.0861,2.1,11316,NA,Jody Peters,John A. Clark,363,NA,1834,Illinois,Cook,3,3,36,N,13,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,700540,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,post in mound. The survey went north and south on the east side of section 12 and hit 40 chains before getting to the Indian boundary going both ways.,NA,NA,NA
36N15E3,641314.3358,565100.6722,2.1,11344,NA,Ian Shuman,John Clark,364,NA,1834,Illinois,Cook,3,3,36,N,15,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,140200,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,Set a stone 22 inches long 18 inches wide + 6 inches thick,NA,NA,NA
36N15E3,641385.9359,566702.0729,2.1,11343,NA,Ian Shuman,John Clark,364,NA,1834,Illinois,Cook,3,3,36,N,15,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,140300,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,Raised a mound in which set a post,NA,NA,NA
36N15E3,642033.6315,563445.1654,2.1,11338,NA,Ian Shuman,John Clark,363,NA,1834,Illinois,Cook,3,3,36,N,15,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200100,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,Raised a mound beneath which deposited 2 quarts of charcoal + set a post,NA,NA,NA
36N15E3,642124.7071,565058.5991,2.1,11341,NA,Ian Shuman,John Clark,364,NA,1834,Illinois,Cook,3,3,36,N,15,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200200,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,Raised a mound beneath which deposited 2 quarts of charcoal + set a post,NA,NA,NA
36N15E3,642158.8845,565862.67,2.1,11342,NA,Ian Shuman,John Clark,364,NA,1834,Illinois,Cook,3,3,36,N,15,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,200240,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,Raised a mound in which set a post,NA,NA,NA
36N15E3,642234.6994,567463.8833,2.1,11336,NA,Ian Shuman,John Clark,364,NA,1834,Illinois,Cook,3,3,36,N,15,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,200340,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Raised a mound in which set a post,NA,NA,NA
36N15E3,642382.6859,570689.9911,2.1,11332,NA,Ian Shuman,John Clark,364,NA,1834,Illinois,Cook,3,3,36,N,15,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,200540,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,marsh,NA,Raised a mound for quarter section corner in which set a post,NA,NA,NA
36N15E3,642839.2864,563406.9888,2.1,11335,NA,Ian Shuman,John Clark,363,NA,1834,Illinois,Cook,3,3,36,N,15,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,240100,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,swamp,NA,Raised a mound in which set a post,NA,NA,NA
36N15E3,642930.8619,565017.03,2.1,11346,NA,Ian Shuman,John Clark,364,NA,1834,Illinois,Cook,3,3,36,N,15,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,240200,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,Raised a mound in which set a post,NA,NA,NA
36N15E3,643219.9632,571443.1932,2.1,11333,NA,Ian Shuman,John Clark,364,NA,1834,Illinois,Cook,3,3,36,N,15,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,240600,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,marsh,NA,Raised a mound in which set a post,NA,NA,NA
36N6E3,554365.6123,567225.3345,2.1,11355,NA,Annie Pappas,E.L. Prescott,393,NA,1837,Illinois,Kendall,3,3,36,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,140100,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
36N6E3,554482.7431,570436.7073,2.1,11452,NA,Annie Pappas,Eli L. Prescott,395,NA,1838,Illinois,Kendall,3,3,36,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,140300,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,wet prairie,NA,Post in mound,NA,NA,NA
36N6E3,554536.743,572050.1967,2.1,11448,NA,Annie Pappas,Eli L. Prescott,395,NA,1838,Illinois,Kendall,3,3,36,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,140400,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
36N6E3,554592.5091,573667.2863,2.1,11422,NA,Annie Pappas,Eli L. Prescott,395,NA,1838,Illinois,Kendall,3,3,36,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,140500,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound. June 6 1838,NA,NA,NA
36N6E3,554656.654,575280.031,2.1,11419,NA,Annie Pappas,Eli L. Prescott,395,NA,1838,Illinois,Kendall,3,3,36,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,140600,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
36N6E3,555197.5646,567981.4506,2.1,11405,NA,Annie Pappas,Eli L. Prescott,395,NA,1838,Illinois,Kendall,3,3,36,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,200140,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
36N6E3,555257.0799,569590.985,2.1,11399,NA,Annie Pappas,Eli L. Prescott,395,NA,1838,Illinois,Kendall,3,3,36,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,200240,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
36N6E3,555367.8493,572813.9671,2.1,11444,NA,Annie Pappas,Eli L. Prescott,395,NA,1838,Illinois,Kendall,3,3,36,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,200440,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
36N6E3,555396.9323,573619.0758,2.1,11420,NA,Annie Pappas,Eli L. Prescott,395,NA,1838,Illinois,Kendall,3,3,36,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200500,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
36N6E3,555428.1047,574424.1576,2.1,11421,NA,Annie Pappas,Eli L. Prescott,395,NA,1838,Illinois,Kendall,3,3,36,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,200540,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
36N6E3,555459.283,575229.2467,2.1,11415,NA,Annie Pappas,Eli L. Prescott,395,NA,1838,Illinois,Kendall,3,3,36,N,6,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200600,,,No tree,no tree,No tree,0,,0,,0,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,yes,NA,NA,NA,NA,prairie,NA,Post in mound,NA,NA,NA
